DATE,ENERGY,HDD18_3,CDD10,CDD0,PRECTOT,RH2M,T2M_MAX,T2M_MIN,ALLSKY,T2M,HOLIDAY
2/26/2018 23:00,47.738,12.91,0,5.39,0,51.45,13.81,-3.04,4.61,3.56,0
2/27/2018 0:00,43.154,18.4,0,0,5.76,55.75,4.95,-5.15,2.9,-0.84,0
2/27/2018 1:00,49.236,18.4,0,0,5.76,55.75,4.95,-5.15,2.9,-0.84,0
2/27/2018 2:00,50.257,18.4,0,0,5.76,55.75,4.95,-5.15,2.9,-0.84,0
2/27/2018 3:00,48.21,18.4,0,0,5.76,55.75,4.95,-5.15,2.9,-0.84,0
2/27/2018 4:00,49.692,18.4,0,0,5.76,55.75,4.95,-5.15,2.9,-0.84,0
2/27/2018 5:00,83.781,18.4,0,0,5.76,55.75,4.95,-5.15,2.9,-0.84,0
2/27/2018 6:00,93.359,18.4,0,0,5.76,55.75,4.95,-5.15,2.9,-0.84,0
2/27/2018 7:00,98.756,18.4,0,0,5.76,55.75,4.95,-5.15,2.9,-0.84,0
2/27/2018 8:00,145.033,18.4,0,0,5.76,55.75,4.95,-5.15,2.9,-0.84,0
2/27/2018 9:00,181.175,18.4,0,0,5.76,55.75,4.95,-5.15,2.9,-0.84,0
2/27/2018 10:00,191.818,18.4,0,0,5.76,55.75,4.95,-5.15,2.9,-0.84,0
2/27/2018 11:00,189.811,18.4,0,0,5.76,55.75,4.95,-5.15,2.9,-0.84,0
2/27/2018 12:00,182.949,18.4,0,0,5.76,55.75,4.95,-5.15,2.9,-0.84,0
2/27/2018 13:00,169.172,18.4,0,0,5.76,55.75,4.95,-5.15,2.9,-0.84,0
2/27/2018 14:00,122.57,18.4,0,0,5.76,55.75,4.95,-5.15,2.9,-0.84,0
2/27/2018 15:00,108.864,18.4,0,0,5.76,55.75,4.95,-5.15,2.9,-0.84,0
2/27/2018 16:00,123.94,18.4,0,0,5.76,55.75,4.95,-5.15,2.9,-0.84,0
2/27/2018 17:00,130.671,18.4,0,0,5.76,55.75,4.95,-5.15,2.9,-0.84,0
2/27/2018 18:00,135.177,18.4,0,0,5.76,55.75,4.95,-5.15,2.9,-0.84,0
2/27/2018 19:00,147.112,18.4,0,0,5.76,55.75,4.95,-5.15,2.9,-0.84,0
2/27/2018 20:00,129.206,18.4,0,0,5.76,55.75,4.95,-5.15,2.9,-0.84,0
2/27/2018 21:00,76.147,18.4,0,0,5.76,55.75,4.95,-5.15,2.9,-0.84,0
2/27/2018 22:00,48.211,18.4,0,0,5.76,55.75,4.95,-5.15,2.9,-0.84,0
2/27/2018 23:00,44.637,18.4,0,0,5.76,55.75,4.95,-5.15,2.9,-0.84,0
2/28/2018 0:00,49.755,15.43,0,2.87,22.68,96.37,7.64,-1.9,0.94,3.64,0
2/28/2018 1:00,49.304,15.43,0,2.87,22.68,96.37,7.64,-1.9,0.94,3.64,0
2/28/2018 2:00,48.985,15.43,0,2.87,22.68,96.37,7.64,-1.9,0.94,3.64,0
2/28/2018 3:00,48.486,15.43,0,2.87,22.68,96.37,7.64,-1.9,0.94,3.64,0
2/28/2018 4:00,48.938,15.43,0,2.87,22.68,96.37,7.64,-1.9,0.94,3.64,0
2/28/2018 5:00,75.527,15.43,0,2.87,22.68,96.37,7.64,-1.9,0.94,3.64,0
2/28/2018 6:00,92.779,15.43,0,2.87,22.68,96.37,7.64,-1.9,0.94,3.64,0
2/28/2018 7:00,97.919,15.43,0,2.87,22.68,96.37,7.64,-1.9,0.94,3.64,0
2/28/2018 8:00,142.642,15.43,0,2.87,22.68,96.37,7.64,-1.9,0.94,3.64,0
2/28/2018 9:00,180.358,15.43,0,2.87,22.68,96.37,7.64,-1.9,0.94,3.64,0
2/28/2018 10:00,185.414,15.43,0,2.87,22.68,96.37,7.64,-1.9,0.94,3.64,0
2/28/2018 11:00,184.771,15.43,0,2.87,22.68,96.37,7.64,-1.9,0.94,3.64,0
2/28/2018 12:00,184.504,15.43,0,2.87,22.68,96.37,7.64,-1.9,0.94,3.64,0
2/28/2018 13:00,170.352,15.43,0,2.87,22.68,96.37,7.64,-1.9,0.94,3.64,0
2/28/2018 14:00,131.872,15.43,0,2.87,22.68,96.37,7.64,-1.9,0.94,3.64,0
2/28/2018 15:00,127.726,15.43,0,2.87,22.68,96.37,7.64,-1.9,0.94,3.64,0
2/28/2018 16:00,136.651,15.43,0,2.87,22.68,96.37,7.64,-1.9,0.94,3.64,0
2/28/2018 17:00,142.299,15.43,0,2.87,22.68,96.37,7.64,-1.9,0.94,3.64,0
2/28/2018 18:00,141.632,15.43,0,2.87,22.68,96.37,7.64,-1.9,0.94,3.64,0
2/28/2018 19:00,137.44,15.43,0,2.87,22.68,96.37,7.64,-1.9,0.94,3.64,0
2/28/2018 20:00,119.378,15.43,0,2.87,22.68,96.37,7.64,-1.9,0.94,3.64,0
2/28/2018 21:00,72.731,15.43,0,2.87,22.68,96.37,7.64,-1.9,0.94,3.64,0
2/28/2018 22:00,45.064,15.43,0,2.87,22.68,96.37,7.64,-1.9,0.94,3.64,0
2/28/2018 23:00,42.589,15.43,0,2.87,22.68,96.37,7.64,-1.9,0.94,3.64,0
3/1/2018 0:00,41.959,11.8,0,6.5,9.77,87.19,11.68,1.33,2.43,6.39,0
3/1/2018 1:00,42.246,11.8,0,6.5,9.77,87.19,11.68,1.33,2.43,6.39,0
3/1/2018 2:00,40.904,11.8,0,6.5,9.77,87.19,11.68,1.33,2.43,6.39,0
3/1/2018 3:00,41.81,11.8,0,6.5,9.77,87.19,11.68,1.33,2.43,6.39,0
3/1/2018 4:00,45.028,11.8,0,6.5,9.77,87.19,11.68,1.33,2.43,6.39,0
3/1/2018 5:00,75.333,11.8,0,6.5,9.77,87.19,11.68,1.33,2.43,6.39,0
3/1/2018 6:00,87.15,11.8,0,6.5,9.77,87.19,11.68,1.33,2.43,6.39,0
3/1/2018 7:00,95.766,11.8,0,6.5,9.77,87.19,11.68,1.33,2.43,6.39,0
3/1/2018 8:00,136.919,11.8,0,6.5,9.77,87.19,11.68,1.33,2.43,6.39,0
3/1/2018 9:00,176.844,11.8,0,6.5,9.77,87.19,11.68,1.33,2.43,6.39,0
3/1/2018 10:00,193.433,11.8,0,6.5,9.77,87.19,11.68,1.33,2.43,6.39,0
3/1/2018 11:00,189.178,11.8,0,6.5,9.77,87.19,11.68,1.33,2.43,6.39,0
3/1/2018 12:00,183.017,11.8,0,6.5,9.77,87.19,11.68,1.33,2.43,6.39,0
3/1/2018 13:00,167.031,11.8,0,6.5,9.77,87.19,11.68,1.33,2.43,6.39,0
3/1/2018 14:00,119.401,11.8,0,6.5,9.77,87.19,11.68,1.33,2.43,6.39,0
3/1/2018 15:00,113.199,11.8,0,6.5,9.77,87.19,11.68,1.33,2.43,6.39,0
3/1/2018 16:00,140.839,11.8,0,6.5,9.77,87.19,11.68,1.33,2.43,6.39,0
3/1/2018 17:00,141.363,11.8,0,6.5,9.77,87.19,11.68,1.33,2.43,6.39,0
3/1/2018 18:00,143.546,11.8,0,6.5,9.77,87.19,11.68,1.33,2.43,6.39,0
3/1/2018 19:00,135.449,11.8,0,6.5,9.77,87.19,11.68,1.33,2.43,6.39,0
3/1/2018 20:00,116.317,11.8,0,6.5,9.77,87.19,11.68,1.33,2.43,6.39,0
3/1/2018 21:00,68.665,11.8,0,6.5,9.77,87.19,11.68,1.33,2.43,6.39,0
3/1/2018 22:00,43.135,11.8,0,6.5,9.77,87.19,11.68,1.33,2.43,6.39,0
3/1/2018 23:00,40.327,11.8,0,6.5,9.77,87.19,11.68,1.33,2.43,6.39,0
3/2/2018 0:00,40.229,11.93,0,6.37,5.99,83.74,12.24,0.51,1.85,6.16,0
3/2/2018 1:00,40.396,11.93,0,6.37,5.99,83.74,12.24,0.51,1.85,6.16,0
3/2/2018 2:00,40.607,11.93,0,6.37,5.99,83.74,12.24,0.51,1.85,6.16,0
3/2/2018 3:00,54.655,11.93,0,6.37,5.99,83.74,12.24,0.51,1.85,6.16,0
3/2/2018 4:00,56.131,11.93,0,6.37,5.99,83.74,12.24,0.51,1.85,6.16,0
3/2/2018 5:00,85.462,11.93,0,6.37,5.99,83.74,12.24,0.51,1.85,6.16,0
3/2/2018 6:00,96.419,11.93,0,6.37,5.99,83.74,12.24,0.51,1.85,6.16,0
3/2/2018 7:00,105.499,11.93,0,6.37,5.99,83.74,12.24,0.51,1.85,6.16,0
3/2/2018 8:00,133.179,11.93,0,6.37,5.99,83.74,12.24,0.51,1.85,6.16,0
3/2/2018 9:00,161.384,11.93,0,6.37,5.99,83.74,12.24,0.51,1.85,6.16,0
3/2/2018 10:00,158.851,11.93,0,6.37,5.99,83.74,12.24,0.51,1.85,6.16,0
3/2/2018 11:00,169.969,11.93,0,6.37,5.99,83.74,12.24,0.51,1.85,6.16,0
3/2/2018 12:00,163.738,11.93,0,6.37,5.99,83.74,12.24,0.51,1.85,6.16,0
3/2/2018 13:00,139.995,11.93,0,6.37,5.99,83.74,12.24,0.51,1.85,6.16,0
3/2/2018 14:00,115.255,11.93,0,6.37,5.99,83.74,12.24,0.51,1.85,6.16,0
3/2/2018 15:00,107.941,11.93,0,6.37,5.99,83.74,12.24,0.51,1.85,6.16,0
3/2/2018 16:00,123.719,11.93,0,6.37,5.99,83.74,12.24,0.51,1.85,6.16,0
3/2/2018 17:00,128.488,11.93,0,6.37,5.99,83.74,12.24,0.51,1.85,6.16,0
3/2/2018 18:00,123.969,11.93,0,6.37,5.99,83.74,12.24,0.51,1.85,6.16,0
3/2/2018 19:00,126.855,11.93,0,6.37,5.99,83.74,12.24,0.51,1.85,6.16,0
3/2/2018 20:00,114.446,11.93,0,6.37,5.99,83.74,12.24,0.51,1.85,6.16,0
3/2/2018 21:00,79.154,11.93,0,6.37,5.99,83.74,12.24,0.51,1.85,6.16,0
3/2/2018 22:00,55.507,11.93,0,6.37,5.99,83.74,12.24,0.51,1.85,6.16,0
3/2/2018 23:00,54.409,11.93,0,6.37,5.99,83.74,12.24,0.51,1.85,6.16,0
3/3/2018 0:00,53.203,10.9,0,7.4,12.42,81.67,11.06,3.74,2.87,6.95,1
3/3/2018 1:00,53.519,10.9,0,7.4,12.42,81.67,11.06,3.74,2.87,6.95,1
3/3/2018 2:00,53.204,10.9,0,7.4,12.42,81.67,11.06,3.74,2.87,6.95,1
3/3/2018 3:00,53.497,10.9,0,7.4,12.42,81.67,11.06,3.74,2.87,6.95,1
3/3/2018 4:00,58.097,10.9,0,7.4,12.42,81.67,11.06,3.74,2.87,6.95,1
3/3/2018 5:00,61.127,10.9,0,7.4,12.42,81.67,11.06,3.74,2.87,6.95,1
3/3/2018 6:00,57.549,10.9,0,7.4,12.42,81.67,11.06,3.74,2.87,6.95,1
3/3/2018 7:00,51.719,10.9,0,7.4,12.42,81.67,11.06,3.74,2.87,6.95,1
3/3/2018 8:00,47.742,10.9,0,7.4,12.42,81.67,11.06,3.74,2.87,6.95,1
3/3/2018 9:00,45.847,10.9,0,7.4,12.42,81.67,11.06,3.74,2.87,6.95,1
3/3/2018 10:00,45.128,10.9,0,7.4,12.42,81.67,11.06,3.74,2.87,6.95,1
3/3/2018 11:00,44.674,10.9,0,7.4,12.42,81.67,11.06,3.74,2.87,6.95,1
3/3/2018 12:00,45.129,10.9,0,7.4,12.42,81.67,11.06,3.74,2.87,6.95,1
3/3/2018 13:00,44.543,10.9,0,7.4,12.42,81.67,11.06,3.74,2.87,6.95,1
3/3/2018 14:00,31.22,10.9,0,7.4,12.42,81.67,11.06,3.74,2.87,6.95,1
3/3/2018 15:00,30.6,10.9,0,7.4,12.42,81.67,11.06,3.74,2.87,6.95,1
3/3/2018 16:00,30.67,10.9,0,7.4,12.42,81.67,11.06,3.74,2.87,6.95,1
3/3/2018 17:00,36.697,10.9,0,7.4,12.42,81.67,11.06,3.74,2.87,6.95,1
3/3/2018 18:00,37.248,10.9,0,7.4,12.42,81.67,11.06,3.74,2.87,6.95,1
3/3/2018 19:00,46.493,10.9,0,7.4,12.42,81.67,11.06,3.74,2.87,6.95,1
3/3/2018 20:00,51.027,10.9,0,7.4,12.42,81.67,11.06,3.74,2.87,6.95,1
3/3/2018 21:00,47.98,10.9,0,7.4,12.42,81.67,11.06,3.74,2.87,6.95,1
3/3/2018 22:00,41.624,10.9,0,7.4,12.42,81.67,11.06,3.74,2.87,6.95,1
3/3/2018 23:00,41.619,10.9,0,7.4,12.42,81.67,11.06,3.74,2.87,6.95,1
3/4/2018 0:00,40.258,11.28,0,7.02,5.79,72.33,10.95,3.08,4.4,5.78,1
3/4/2018 1:00,40.15,11.28,0,7.02,5.79,72.33,10.95,3.08,4.4,5.78,1
3/4/2018 2:00,39.558,11.28,0,7.02,5.79,72.33,10.95,3.08,4.4,5.78,1
3/4/2018 3:00,40.125,11.28,0,7.02,5.79,72.33,10.95,3.08,4.4,5.78,1
3/4/2018 4:00,41.926,11.28,0,7.02,5.79,72.33,10.95,3.08,4.4,5.78,1
3/4/2018 5:00,46.878,11.28,0,7.02,5.79,72.33,10.95,3.08,4.4,5.78,1
3/4/2018 6:00,47.427,11.28,0,7.02,5.79,72.33,10.95,3.08,4.4,5.78,1
3/4/2018 7:00,35.556,11.28,0,7.02,5.79,72.33,10.95,3.08,4.4,5.78,1
3/4/2018 8:00,33.387,11.28,0,7.02,5.79,72.33,10.95,3.08,4.4,5.78,1
3/4/2018 9:00,32.093,11.28,0,7.02,5.79,72.33,10.95,3.08,4.4,5.78,1
3/4/2018 10:00,29.03,11.28,0,7.02,5.79,72.33,10.95,3.08,4.4,5.78,1
3/4/2018 11:00,30.767,11.28,0,7.02,5.79,72.33,10.95,3.08,4.4,5.78,1
3/4/2018 12:00,30.572,11.28,0,7.02,5.79,72.33,10.95,3.08,4.4,5.78,1
3/4/2018 13:00,31.274,11.28,0,7.02,5.79,72.33,10.95,3.08,4.4,5.78,1
3/4/2018 14:00,30.38,11.28,0,7.02,5.79,72.33,10.95,3.08,4.4,5.78,1
3/4/2018 15:00,30.853,11.28,0,7.02,5.79,72.33,10.95,3.08,4.4,5.78,1
3/4/2018 16:00,30.713,11.28,0,7.02,5.79,72.33,10.95,3.08,4.4,5.78,1
3/4/2018 17:00,33.875,11.28,0,7.02,5.79,72.33,10.95,3.08,4.4,5.78,1
3/4/2018 18:00,40.43,11.28,0,7.02,5.79,72.33,10.95,3.08,4.4,5.78,1
3/4/2018 19:00,49.267,11.28,0,7.02,5.79,72.33,10.95,3.08,4.4,5.78,1
3/4/2018 20:00,55.964,11.28,0,7.02,5.79,72.33,10.95,3.08,4.4,5.78,1
3/4/2018 21:00,49.779,11.28,0,7.02,5.79,72.33,10.95,3.08,4.4,5.78,1
3/4/2018 22:00,40.808,11.28,0,7.02,5.79,72.33,10.95,3.08,4.4,5.78,1
3/4/2018 23:00,40.695,11.28,0,7.02,5.79,72.33,10.95,3.08,4.4,5.78,1
3/5/2018 0:00,44.168,13.12,0,5.18,6.7,83.64,8.4,1.95,1.84,4.81,0
3/5/2018 1:00,44.873,13.12,0,5.18,6.7,83.64,8.4,1.95,1.84,4.81,0
3/5/2018 2:00,44,13.12,0,5.18,6.7,83.64,8.4,1.95,1.84,4.81,0
3/5/2018 3:00,44.308,13.12,0,5.18,6.7,83.64,8.4,1.95,1.84,4.81,0
3/5/2018 4:00,44.987,13.12,0,5.18,6.7,83.64,8.4,1.95,1.84,4.81,0
3/5/2018 5:00,71.796,13.12,0,5.18,6.7,83.64,8.4,1.95,1.84,4.81,0
3/5/2018 6:00,89.778,13.12,0,5.18,6.7,83.64,8.4,1.95,1.84,4.81,0
3/5/2018 7:00,103.858,13.12,0,5.18,6.7,83.64,8.4,1.95,1.84,4.81,0
3/5/2018 8:00,145.688,13.12,0,5.18,6.7,83.64,8.4,1.95,1.84,4.81,0
3/5/2018 9:00,185.291,13.12,0,5.18,6.7,83.64,8.4,1.95,1.84,4.81,0
3/5/2018 10:00,198.735,13.12,0,5.18,6.7,83.64,8.4,1.95,1.84,4.81,0
3/5/2018 11:00,191.775,13.12,0,5.18,6.7,83.64,8.4,1.95,1.84,4.81,0
3/5/2018 12:00,196.335,13.12,0,5.18,6.7,83.64,8.4,1.95,1.84,4.81,0
3/5/2018 13:00,183.183,13.12,0,5.18,6.7,83.64,8.4,1.95,1.84,4.81,0
3/5/2018 14:00,127.166,13.12,0,5.18,6.7,83.64,8.4,1.95,1.84,4.81,0
3/5/2018 15:00,110.547,13.12,0,5.18,6.7,83.64,8.4,1.95,1.84,4.81,0
3/5/2018 16:00,121.18,13.12,0,5.18,6.7,83.64,8.4,1.95,1.84,4.81,0
3/5/2018 17:00,123.198,13.12,0,5.18,6.7,83.64,8.4,1.95,1.84,4.81,0
3/5/2018 18:00,122.956,13.12,0,5.18,6.7,83.64,8.4,1.95,1.84,4.81,0
3/5/2018 19:00,130.968,13.12,0,5.18,6.7,83.64,8.4,1.95,1.84,4.81,0
3/5/2018 20:00,113.436,13.12,0,5.18,6.7,83.64,8.4,1.95,1.84,4.81,0
3/5/2018 21:00,74.214,13.12,0,5.18,6.7,83.64,8.4,1.95,1.84,4.81,0
3/5/2018 22:00,49.859,13.12,0,5.18,6.7,83.64,8.4,1.95,1.84,4.81,0
3/5/2018 23:00,48.299,13.12,0,5.18,6.7,83.64,8.4,1.95,1.84,4.81,0
3/6/2018 0:00,55.373,13.81,0,4.49,1.08,77.01,8.06,0.92,3.76,4.38,0
3/6/2018 1:00,57.336,13.81,0,4.49,1.08,77.01,8.06,0.92,3.76,4.38,0
3/6/2018 2:00,56.764,13.81,0,4.49,1.08,77.01,8.06,0.92,3.76,4.38,0
3/6/2018 3:00,56.339,13.81,0,4.49,1.08,77.01,8.06,0.92,3.76,4.38,0
3/6/2018 4:00,58.787,13.81,0,4.49,1.08,77.01,8.06,0.92,3.76,4.38,0
3/6/2018 5:00,97.302,13.81,0,4.49,1.08,77.01,8.06,0.92,3.76,4.38,0
3/6/2018 6:00,95.475,13.81,0,4.49,1.08,77.01,8.06,0.92,3.76,4.38,0
3/6/2018 7:00,106.647,13.81,0,4.49,1.08,77.01,8.06,0.92,3.76,4.38,0
3/6/2018 8:00,158.017,13.81,0,4.49,1.08,77.01,8.06,0.92,3.76,4.38,0
3/6/2018 9:00,196.657,13.81,0,4.49,1.08,77.01,8.06,0.92,3.76,4.38,0
3/6/2018 10:00,211.271,13.81,0,4.49,1.08,77.01,8.06,0.92,3.76,4.38,0
3/6/2018 11:00,209.461,13.81,0,4.49,1.08,77.01,8.06,0.92,3.76,4.38,0
3/6/2018 12:00,204.253,13.81,0,4.49,1.08,77.01,8.06,0.92,3.76,4.38,0
3/6/2018 13:00,187.106,13.81,0,4.49,1.08,77.01,8.06,0.92,3.76,4.38,0
3/6/2018 14:00,135.463,13.81,0,4.49,1.08,77.01,8.06,0.92,3.76,4.38,0
3/6/2018 15:00,115.082,13.81,0,4.49,1.08,77.01,8.06,0.92,3.76,4.38,0
3/6/2018 16:00,126.288,13.81,0,4.49,1.08,77.01,8.06,0.92,3.76,4.38,0
3/6/2018 17:00,132.776,13.81,0,4.49,1.08,77.01,8.06,0.92,3.76,4.38,0
3/6/2018 18:00,142.922,13.81,0,4.49,1.08,77.01,8.06,0.92,3.76,4.38,0
3/6/2018 19:00,143.718,13.81,0,4.49,1.08,77.01,8.06,0.92,3.76,4.38,0
3/6/2018 20:00,119.559,13.81,0,4.49,1.08,77.01,8.06,0.92,3.76,4.38,0
3/6/2018 21:00,78.28,13.81,0,4.49,1.08,77.01,8.06,0.92,3.76,4.38,0
3/6/2018 22:00,59.075,13.81,0,4.49,1.08,77.01,8.06,0.92,3.76,4.38,0
3/6/2018 23:00,57.676,13.81,0,4.49,1.08,77.01,8.06,0.92,3.76,4.38,0
3/7/2018 0:00,56.42,12.96,0,5.34,0.17,70.57,10.84,-0.17,4.22,4.28,0
3/7/2018 1:00,56.519,12.96,0,5.34,0.17,70.57,10.84,-0.17,4.22,4.28,0
3/7/2018 2:00,56.889,12.96,0,5.34,0.17,70.57,10.84,-0.17,4.22,4.28,0
3/7/2018 3:00,57.874,12.96,0,5.34,0.17,70.57,10.84,-0.17,4.22,4.28,0
3/7/2018 4:00,60.272,12.96,0,5.34,0.17,70.57,10.84,-0.17,4.22,4.28,0
3/7/2018 5:00,95.586,12.96,0,5.34,0.17,70.57,10.84,-0.17,4.22,4.28,0
3/7/2018 6:00,94.443,12.96,0,5.34,0.17,70.57,10.84,-0.17,4.22,4.28,0
3/7/2018 7:00,108.653,12.96,0,5.34,0.17,70.57,10.84,-0.17,4.22,4.28,0
3/7/2018 8:00,149.471,12.96,0,5.34,0.17,70.57,10.84,-0.17,4.22,4.28,0
3/7/2018 9:00,194.435,12.96,0,5.34,0.17,70.57,10.84,-0.17,4.22,4.28,0
3/7/2018 10:00,203.699,12.96,0,5.34,0.17,70.57,10.84,-0.17,4.22,4.28,0
3/7/2018 11:00,193.534,12.96,0,5.34,0.17,70.57,10.84,-0.17,4.22,4.28,0
3/7/2018 12:00,185.634,12.96,0,5.34,0.17,70.57,10.84,-0.17,4.22,4.28,0
3/7/2018 13:00,182.222,12.96,0,5.34,0.17,70.57,10.84,-0.17,4.22,4.28,0
3/7/2018 14:00,133.196,12.96,0,5.34,0.17,70.57,10.84,-0.17,4.22,4.28,0
3/7/2018 15:00,113.967,12.96,0,5.34,0.17,70.57,10.84,-0.17,4.22,4.28,0
3/7/2018 16:00,129.627,12.96,0,5.34,0.17,70.57,10.84,-0.17,4.22,4.28,0
3/7/2018 17:00,137.254,12.96,0,5.34,0.17,70.57,10.84,-0.17,4.22,4.28,0
3/7/2018 18:00,145.59,12.96,0,5.34,0.17,70.57,10.84,-0.17,4.22,4.28,0
3/7/2018 19:00,145.402,12.96,0,5.34,0.17,70.57,10.84,-0.17,4.22,4.28,0
3/7/2018 20:00,133.213,12.96,0,5.34,0.17,70.57,10.84,-0.17,4.22,4.28,0
3/7/2018 21:00,80.629,12.96,0,5.34,0.17,70.57,10.84,-0.17,4.22,4.28,0
3/7/2018 22:00,59.457,12.96,0,5.34,0.17,70.57,10.84,-0.17,4.22,4.28,0
3/7/2018 23:00,57.785,12.96,0,5.34,0.17,70.57,10.84,-0.17,4.22,4.28,0
3/8/2018 0:00,57.085,10.59,0,7.71,2.04,86.28,13.58,1.84,2.86,7.24,0
3/8/2018 1:00,55.933,10.59,0,7.71,2.04,86.28,13.58,1.84,2.86,7.24,0
3/8/2018 2:00,56.531,10.59,0,7.71,2.04,86.28,13.58,1.84,2.86,7.24,0
3/8/2018 3:00,54.162,10.59,0,7.71,2.04,86.28,13.58,1.84,2.86,7.24,0
3/8/2018 4:00,57.495,10.59,0,7.71,2.04,86.28,13.58,1.84,2.86,7.24,0
3/8/2018 5:00,84.648,10.59,0,7.71,2.04,86.28,13.58,1.84,2.86,7.24,0
3/8/2018 6:00,97.19,10.59,0,7.71,2.04,86.28,13.58,1.84,2.86,7.24,0
3/8/2018 7:00,107.679,10.59,0,7.71,2.04,86.28,13.58,1.84,2.86,7.24,0
3/8/2018 8:00,148.877,10.59,0,7.71,2.04,86.28,13.58,1.84,2.86,7.24,0
3/8/2018 9:00,176.91,10.59,0,7.71,2.04,86.28,13.58,1.84,2.86,7.24,0
3/8/2018 10:00,178.162,10.59,0,7.71,2.04,86.28,13.58,1.84,2.86,7.24,0
3/8/2018 11:00,171.869,10.59,0,7.71,2.04,86.28,13.58,1.84,2.86,7.24,0
3/8/2018 12:00,171.222,10.59,0,7.71,2.04,86.28,13.58,1.84,2.86,7.24,0
3/8/2018 13:00,156.817,10.59,0,7.71,2.04,86.28,13.58,1.84,2.86,7.24,0
3/8/2018 14:00,114.691,10.59,0,7.71,2.04,86.28,13.58,1.84,2.86,7.24,0
3/8/2018 15:00,101.646,10.59,0,7.71,2.04,86.28,13.58,1.84,2.86,7.24,0
3/8/2018 16:00,114.83,10.59,0,7.71,2.04,86.28,13.58,1.84,2.86,7.24,0
3/8/2018 17:00,126.141,10.59,0,7.71,2.04,86.28,13.58,1.84,2.86,7.24,0
3/8/2018 18:00,127.248,10.59,0,7.71,2.04,86.28,13.58,1.84,2.86,7.24,0
3/8/2018 19:00,123.306,10.59,0,7.71,2.04,86.28,13.58,1.84,2.86,7.24,0
3/8/2018 20:00,109.057,10.59,0,7.71,2.04,86.28,13.58,1.84,2.86,7.24,0
3/8/2018 21:00,64.236,10.59,0,7.71,2.04,86.28,13.58,1.84,2.86,7.24,0
3/8/2018 22:00,43.755,10.59,0,7.71,2.04,86.28,13.58,1.84,2.86,7.24,0
3/8/2018 23:00,40.736,10.59,0,7.71,2.04,86.28,13.58,1.84,2.86,7.24,0
3/9/2018 0:00,39.382,7.39,0.91,10.91,16.41,87.71,14.53,7.28,1.05,10.2,0
3/9/2018 1:00,40.621,7.39,0.91,10.91,16.41,87.71,14.53,7.28,1.05,10.2,0
3/9/2018 2:00,40.15,7.39,0.91,10.91,16.41,87.71,14.53,7.28,1.05,10.2,0
3/9/2018 3:00,40.24,7.39,0.91,10.91,16.41,87.71,14.53,7.28,1.05,10.2,0
3/9/2018 4:00,45.737,7.39,0.91,10.91,16.41,87.71,14.53,7.28,1.05,10.2,0
3/9/2018 5:00,71.639,7.39,0.91,10.91,16.41,87.71,14.53,7.28,1.05,10.2,0
3/9/2018 6:00,86.289,7.39,0.91,10.91,16.41,87.71,14.53,7.28,1.05,10.2,0
3/9/2018 7:00,97.06,7.39,0.91,10.91,16.41,87.71,14.53,7.28,1.05,10.2,0
3/9/2018 8:00,126.098,7.39,0.91,10.91,16.41,87.71,14.53,7.28,1.05,10.2,0
3/9/2018 9:00,156.747,7.39,0.91,10.91,16.41,87.71,14.53,7.28,1.05,10.2,0
3/9/2018 10:00,161.77,7.39,0.91,10.91,16.41,87.71,14.53,7.28,1.05,10.2,0
3/9/2018 11:00,157.615,7.39,0.91,10.91,16.41,87.71,14.53,7.28,1.05,10.2,0
3/9/2018 12:00,150.114,7.39,0.91,10.91,16.41,87.71,14.53,7.28,1.05,10.2,0
3/9/2018 13:00,134.435,7.39,0.91,10.91,16.41,87.71,14.53,7.28,1.05,10.2,0
3/9/2018 14:00,112.012,7.39,0.91,10.91,16.41,87.71,14.53,7.28,1.05,10.2,0
3/9/2018 15:00,94.732,7.39,0.91,10.91,16.41,87.71,14.53,7.28,1.05,10.2,0
3/9/2018 16:00,95.598,7.39,0.91,10.91,16.41,87.71,14.53,7.28,1.05,10.2,0
3/9/2018 17:00,101.124,7.39,0.91,10.91,16.41,87.71,14.53,7.28,1.05,10.2,0
3/9/2018 18:00,97.942,7.39,0.91,10.91,16.41,87.71,14.53,7.28,1.05,10.2,0
3/9/2018 19:00,97.725,7.39,0.91,10.91,16.41,87.71,14.53,7.28,1.05,10.2,0
3/9/2018 20:00,89.896,7.39,0.91,10.91,16.41,87.71,14.53,7.28,1.05,10.2,0
3/9/2018 21:00,62.489,7.39,0.91,10.91,16.41,87.71,14.53,7.28,1.05,10.2,0
3/9/2018 22:00,44.418,7.39,0.91,10.91,16.41,87.71,14.53,7.28,1.05,10.2,0
3/9/2018 23:00,43.623,7.39,0.91,10.91,16.41,87.71,14.53,7.28,1.05,10.2,0
3/10/2018 0:00,40.303,8.82,0,9.48,11.17,78.26,12.9,6.06,1.69,9.75,1
3/10/2018 1:00,39.715,8.82,0,9.48,11.17,78.26,12.9,6.06,1.69,9.75,1
3/10/2018 2:00,39.201,8.82,0,9.48,11.17,78.26,12.9,6.06,1.69,9.75,1
3/10/2018 3:00,40.129,8.82,0,9.48,11.17,78.26,12.9,6.06,1.69,9.75,1
3/10/2018 4:00,39.387,8.82,0,9.48,11.17,78.26,12.9,6.06,1.69,9.75,1
3/10/2018 5:00,40.205,8.82,0,9.48,11.17,78.26,12.9,6.06,1.69,9.75,1
