DATE,ENERGY,HDD18_3,CDD0,CDD10,PRECTOT,RH2M,T2M,T2M_MIN,T2M_MAX,ALLSKY,HOLIDAY
4/2/2019 15:00,184.736,7.02,11.28,1.28,0.31,59.46,10.91,5.39,17.16,5.62,0
4/2/2019 16:00,262.951,7.02,11.28,1.28,0.31,59.46,10.91,5.39,17.16,5.62,0
4/2/2019 17:00,248.92,7.02,11.28,1.28,0.31,59.46,10.91,5.39,17.16,5.62,0
4/2/2019 18:00,238.505,7.02,11.28,1.28,0.31,59.46,10.91,5.39,17.16,5.62,0
4/2/2019 19:00,184.393,7.02,11.28,1.28,0.31,59.46,10.91,5.39,17.16,5.62,0
4/2/2019 20:00,158.239,7.02,11.28,1.28,0.31,59.46,10.91,5.39,17.16,5.62,0
4/2/2019 21:00,143.59,7.02,11.28,1.28,0.31,59.46,10.91,5.39,17.16,5.62,0
4/2/2019 22:00,139.204,7.02,11.28,1.28,0.31,59.46,10.91,5.39,17.16,5.62,0
4/2/2019 23:00,137.303,7.02,11.28,1.28,0.31,59.46,10.91,5.39,17.16,5.62,0
4/3/2019 0:00,137.511,12.52,5.78,0,0.34,61.98,5.53,0.5,11.05,4.57,0
4/3/2019 1:00,135.676,12.52,5.78,0,0.34,61.98,5.53,0.5,11.05,4.57,0
4/3/2019 2:00,133.19,12.52,5.78,0,0.34,61.98,5.53,0.5,11.05,4.57,0
4/3/2019 3:00,138.403,12.52,5.78,0,0.34,61.98,5.53,0.5,11.05,4.57,0
4/3/2019 4:00,136.197,12.52,5.78,0,0.34,61.98,5.53,0.5,11.05,4.57,0
4/3/2019 5:00,141.501,12.52,5.78,0,0.34,61.98,5.53,0.5,11.05,4.57,0
4/3/2019 6:00,171.737,12.52,5.78,0,0.34,61.98,5.53,0.5,11.05,4.57,0
4/3/2019 7:00,232.677,12.52,5.78,0,0.34,61.98,5.53,0.5,11.05,4.57,0
4/3/2019 8:00,252.397,12.52,5.78,0,0.34,61.98,5.53,0.5,11.05,4.57,0
4/3/2019 9:00,273.863,12.52,5.78,0,0.34,61.98,5.53,0.5,11.05,4.57,0
4/3/2019 10:00,285.921,12.52,5.78,0,0.34,61.98,5.53,0.5,11.05,4.57,0
4/3/2019 11:00,310.227,12.52,5.78,0,0.34,61.98,5.53,0.5,11.05,4.57,0
4/3/2019 12:00,248.195,12.52,5.78,0,0.34,61.98,5.53,0.5,11.05,4.57,0
4/3/2019 13:00,221.922,12.52,5.78,0,0.34,61.98,5.53,0.5,11.05,4.57,0
4/3/2019 14:00,212.343,12.52,5.78,0,0.34,61.98,5.53,0.5,11.05,4.57,0
4/3/2019 15:00,204.764,12.52,5.78,0,0.34,61.98,5.53,0.5,11.05,4.57,0
4/3/2019 16:00,262.602,12.52,5.78,0,0.34,61.98,5.53,0.5,11.05,4.57,0
4/3/2019 17:00,269.26,12.52,5.78,0,0.34,61.98,5.53,0.5,11.05,4.57,0
4/3/2019 18:00,262.213,12.52,5.78,0,0.34,61.98,5.53,0.5,11.05,4.57,0
4/3/2019 19:00,203.43,12.52,5.78,0,0.34,61.98,5.53,0.5,11.05,4.57,0
4/3/2019 20:00,157.671,12.52,5.78,0,0.34,61.98,5.53,0.5,11.05,4.57,0
4/3/2019 21:00,143.536,12.52,5.78,0,0.34,61.98,5.53,0.5,11.05,4.57,0
4/3/2019 22:00,140.318,12.52,5.78,0,0.34,61.98,5.53,0.5,11.05,4.57,0
4/3/2019 23:00,139.759,12.52,5.78,0,0.34,61.98,5.53,0.5,11.05,4.57,0
4/4/2019 0:00,141.34,13.34,4.96,0,2.03,62.88,4.69,-1.94,11.86,6.01,0
4/4/2019 1:00,138.57,13.34,4.96,0,2.03,62.88,4.69,-1.94,11.86,6.01,0
4/4/2019 2:00,141.399,13.34,4.96,0,2.03,62.88,4.69,-1.94,11.86,6.01,0
4/4/2019 3:00,143.372,13.34,4.96,0,2.03,62.88,4.69,-1.94,11.86,6.01,0
4/4/2019 4:00,143.531,13.34,4.96,0,2.03,62.88,4.69,-1.94,11.86,6.01,0
4/4/2019 5:00,152.419,13.34,4.96,0,2.03,62.88,4.69,-1.94,11.86,6.01,0
4/4/2019 6:00,191.91,13.34,4.96,0,2.03,62.88,4.69,-1.94,11.86,6.01,0
4/4/2019 7:00,247.232,13.34,4.96,0,2.03,62.88,4.69,-1.94,11.86,6.01,0
4/4/2019 8:00,272.314,13.34,4.96,0,2.03,62.88,4.69,-1.94,11.86,6.01,0
4/4/2019 9:00,301.346,13.34,4.96,0,2.03,62.88,4.69,-1.94,11.86,6.01,0
4/4/2019 10:00,311.769,13.34,4.96,0,2.03,62.88,4.69,-1.94,11.86,6.01,0
4/4/2019 11:00,304.111,13.34,4.96,0,2.03,62.88,4.69,-1.94,11.86,6.01,0
4/4/2019 12:00,256.668,13.34,4.96,0,2.03,62.88,4.69,-1.94,11.86,6.01,0
4/4/2019 13:00,236.415,13.34,4.96,0,2.03,62.88,4.69,-1.94,11.86,6.01,0
4/4/2019 14:00,224.65,13.34,4.96,0,2.03,62.88,4.69,-1.94,11.86,6.01,0
4/4/2019 15:00,207.166,13.34,4.96,0,2.03,62.88,4.69,-1.94,11.86,6.01,0
4/4/2019 16:00,277.145,13.34,4.96,0,2.03,62.88,4.69,-1.94,11.86,6.01,0
4/4/2019 17:00,285.212,13.34,4.96,0,2.03,62.88,4.69,-1.94,11.86,6.01,0
4/4/2019 18:00,280.968,13.34,4.96,0,2.03,62.88,4.69,-1.94,11.86,6.01,0
4/4/2019 19:00,189.75,13.34,4.96,0,2.03,62.88,4.69,-1.94,11.86,6.01,0
4/4/2019 20:00,150.984,13.34,4.96,0,2.03,62.88,4.69,-1.94,11.86,6.01,0
4/4/2019 21:00,135.015,13.34,4.96,0,2.03,62.88,4.69,-1.94,11.86,6.01,0
4/4/2019 22:00,136.831,13.34,4.96,0,2.03,62.88,4.69,-1.94,11.86,6.01,0
4/4/2019 23:00,136.913,13.34,4.96,0,2.03,62.88,4.69,-1.94,11.86,6.01,0
4/5/2019 0:00,136.444,12.9,5.4,0,3.34,74.68,4.93,2.65,8.14,1.83,0
4/5/2019 1:00,137.443,12.9,5.4,0,3.34,74.68,4.93,2.65,8.14,1.83,0
4/5/2019 2:00,138.326,12.9,5.4,0,3.34,74.68,4.93,2.65,8.14,1.83,0
4/5/2019 3:00,138.893,12.9,5.4,0,3.34,74.68,4.93,2.65,8.14,1.83,0
4/5/2019 4:00,136.495,12.9,5.4,0,3.34,74.68,4.93,2.65,8.14,1.83,0
4/5/2019 5:00,144.047,12.9,5.4,0,3.34,74.68,4.93,2.65,8.14,1.83,0
4/5/2019 6:00,186.986,12.9,5.4,0,3.34,74.68,4.93,2.65,8.14,1.83,0
4/5/2019 7:00,245.217,12.9,5.4,0,3.34,74.68,4.93,2.65,8.14,1.83,0
4/5/2019 8:00,265.439,12.9,5.4,0,3.34,74.68,4.93,2.65,8.14,1.83,0
4/5/2019 9:00,289.23,12.9,5.4,0,3.34,74.68,4.93,2.65,8.14,1.83,0
4/5/2019 10:00,300.964,12.9,5.4,0,3.34,74.68,4.93,2.65,8.14,1.83,0
4/5/2019 11:00,307.974,12.9,5.4,0,3.34,74.68,4.93,2.65,8.14,1.83,0
4/5/2019 12:00,259.22,12.9,5.4,0,3.34,74.68,4.93,2.65,8.14,1.83,0
4/5/2019 13:00,240.244,12.9,5.4,0,3.34,74.68,4.93,2.65,8.14,1.83,0
4/5/2019 14:00,216.557,12.9,5.4,0,3.34,74.68,4.93,2.65,8.14,1.83,0
4/5/2019 15:00,197.262,12.9,5.4,0,3.34,74.68,4.93,2.65,8.14,1.83,0
4/5/2019 16:00,260.158,12.9,5.4,0,3.34,74.68,4.93,2.65,8.14,1.83,0
4/5/2019 17:00,255.602,12.9,5.4,0,3.34,74.68,4.93,2.65,8.14,1.83,0
4/5/2019 18:00,252.546,12.9,5.4,0,3.34,74.68,4.93,2.65,8.14,1.83,0
4/5/2019 19:00,199.59,12.9,5.4,0,3.34,74.68,4.93,2.65,8.14,1.83,0
4/5/2019 20:00,176.593,12.9,5.4,0,3.34,74.68,4.93,2.65,8.14,1.83,0
4/5/2019 21:00,161.895,12.9,5.4,0,3.34,74.68,4.93,2.65,8.14,1.83,0
4/5/2019 22:00,136.469,12.9,5.4,0,3.34,74.68,4.93,2.65,8.14,1.83,0
4/5/2019 23:00,135.848,12.9,5.4,0,3.34,74.68,4.93,2.65,8.14,1.83,0
4/6/2019 0:00,130.759,12.6,5.7,0,2.96,78.23,4.99,2.14,9.26,3.47,1
4/6/2019 1:00,133.582,12.6,5.7,0,2.96,78.23,4.99,2.14,9.26,3.47,1
4/6/2019 2:00,133.372,12.6,5.7,0,2.96,78.23,4.99,2.14,9.26,3.47,1
4/6/2019 3:00,133.589,12.6,5.7,0,2.96,78.23,4.99,2.14,9.26,3.47,1
4/6/2019 4:00,132.864,12.6,5.7,0,2.96,78.23,4.99,2.14,9.26,3.47,1
4/6/2019 5:00,133.983,12.6,5.7,0,2.96,78.23,4.99,2.14,9.26,3.47,1
4/6/2019 6:00,132.45,12.6,5.7,0,2.96,78.23,4.99,2.14,9.26,3.47,1
4/6/2019 7:00,133.792,12.6,5.7,0,2.96,78.23,4.99,2.14,9.26,3.47,1
4/6/2019 8:00,132.12,12.6,5.7,0,2.96,78.23,4.99,2.14,9.26,3.47,1
4/6/2019 9:00,133.981,12.6,5.7,0,2.96,78.23,4.99,2.14,9.26,3.47,1
4/6/2019 10:00,129.567,12.6,5.7,0,2.96,78.23,4.99,2.14,9.26,3.47,1
4/6/2019 11:00,133.411,12.6,5.7,0,2.96,78.23,4.99,2.14,9.26,3.47,1
4/6/2019 12:00,133.877,12.6,5.7,0,2.96,78.23,4.99,2.14,9.26,3.47,1
4/6/2019 13:00,133.449,12.6,5.7,0,2.96,78.23,4.99,2.14,9.26,3.47,1
4/6/2019 14:00,133.924,12.6,5.7,0,2.96,78.23,4.99,2.14,9.26,3.47,1
4/6/2019 15:00,132.418,12.6,5.7,0,2.96,78.23,4.99,2.14,9.26,3.47,1
4/6/2019 16:00,131.529,12.6,5.7,0,2.96,78.23,4.99,2.14,9.26,3.47,1
4/6/2019 17:00,131.728,12.6,5.7,0,2.96,78.23,4.99,2.14,9.26,3.47,1
4/6/2019 18:00,133.68,12.6,5.7,0,2.96,78.23,4.99,2.14,9.26,3.47,1
4/6/2019 19:00,132.096,12.6,5.7,0,2.96,78.23,4.99,2.14,9.26,3.47,1
4/6/2019 20:00,132.073,12.6,5.7,0,2.96,78.23,4.99,2.14,9.26,3.47,1
4/6/2019 21:00,131.787,12.6,5.7,0,2.96,78.23,4.99,2.14,9.26,3.47,1
4/6/2019 22:00,132.035,12.6,5.7,0,2.96,78.23,4.99,2.14,9.26,3.47,1
4/6/2019 23:00,133.252,12.6,5.7,0,2.96,78.23,4.99,2.14,9.26,3.47,1
4/7/2019 0:00,131.892,10.8,7.5,0,4.41,71.14,6.84,2.03,12.98,4.41,1
4/7/2019 1:00,134.108,10.8,7.5,0,4.41,71.14,6.84,2.03,12.98,4.41,1
4/7/2019 2:00,134.055,10.8,7.5,0,4.41,71.14,6.84,2.03,12.98,4.41,1
4/7/2019 3:00,131.66,10.8,7.5,0,4.41,71.14,6.84,2.03,12.98,4.41,1
4/7/2019 4:00,134.616,10.8,7.5,0,4.41,71.14,6.84,2.03,12.98,4.41,1
4/7/2019 5:00,134.717,10.8,7.5,0,4.41,71.14,6.84,2.03,12.98,4.41,1
4/7/2019 6:00,134.388,10.8,7.5,0,4.41,71.14,6.84,2.03,12.98,4.41,1
4/7/2019 7:00,137.342,10.8,7.5,0,4.41,71.14,6.84,2.03,12.98,4.41,1
4/7/2019 8:00,136.352,10.8,7.5,0,4.41,71.14,6.84,2.03,12.98,4.41,1
4/7/2019 9:00,134.824,10.8,7.5,0,4.41,71.14,6.84,2.03,12.98,4.41,1
4/7/2019 10:00,135.578,10.8,7.5,0,4.41,71.14,6.84,2.03,12.98,4.41,1
4/7/2019 11:00,135.78,10.8,7.5,0,4.41,71.14,6.84,2.03,12.98,4.41,1
4/7/2019 12:00,134.775,10.8,7.5,0,4.41,71.14,6.84,2.03,12.98,4.41,1
4/7/2019 13:00,135.317,10.8,7.5,0,4.41,71.14,6.84,2.03,12.98,4.41,1
4/7/2019 14:00,133.347,10.8,7.5,0,4.41,71.14,6.84,2.03,12.98,4.41,1
4/7/2019 15:00,133.005,10.8,7.5,0,4.41,71.14,6.84,2.03,12.98,4.41,1
4/7/2019 16:00,134.177,10.8,7.5,0,4.41,71.14,6.84,2.03,12.98,4.41,1
4/7/2019 17:00,134.003,10.8,7.5,0,4.41,71.14,6.84,2.03,12.98,4.41,1
4/7/2019 18:00,131.801,10.8,7.5,0,4.41,71.14,6.84,2.03,12.98,4.41,1
4/7/2019 19:00,133.065,10.8,7.5,0,4.41,71.14,6.84,2.03,12.98,4.41,1
4/7/2019 20:00,132.2,10.8,7.5,0,4.41,71.14,6.84,2.03,12.98,4.41,1
4/7/2019 21:00,132.758,10.8,7.5,0,4.41,71.14,6.84,2.03,12.98,4.41,1
4/7/2019 22:00,133.109,10.8,7.5,0,4.41,71.14,6.84,2.03,12.98,4.41,1
4/7/2019 23:00,128.472,10.8,7.5,0,4.41,71.14,6.84,2.03,12.98,4.41,1
4/8/2019 0:00,133.457,9.86,8.44,0,1.29,69.48,8.4,3.53,13.36,4.85,0
4/8/2019 1:00,135.441,9.86,8.44,0,1.29,69.48,8.4,3.53,13.36,4.85,0
4/8/2019 2:00,134.748,9.86,8.44,0,1.29,69.48,8.4,3.53,13.36,4.85,0
4/8/2019 3:00,134.441,9.86,8.44,0,1.29,69.48,8.4,3.53,13.36,4.85,0
4/8/2019 4:00,133.263,9.86,8.44,0,1.29,69.48,8.4,3.53,13.36,4.85,0
4/8/2019 5:00,142.666,9.86,8.44,0,1.29,69.48,8.4,3.53,13.36,4.85,0
4/8/2019 6:00,185.555,9.86,8.44,0,1.29,69.48,8.4,3.53,13.36,4.85,0
4/8/2019 7:00,238.251,9.86,8.44,0,1.29,69.48,8.4,3.53,13.36,4.85,0
4/8/2019 8:00,259.573,9.86,8.44,0,1.29,69.48,8.4,3.53,13.36,4.85,0
4/8/2019 9:00,286.244,9.86,8.44,0,1.29,69.48,8.4,3.53,13.36,4.85,0
4/8/2019 10:00,307.716,9.86,8.44,0,1.29,69.48,8.4,3.53,13.36,4.85,0
4/8/2019 11:00,310.865,9.86,8.44,0,1.29,69.48,8.4,3.53,13.36,4.85,0
4/8/2019 12:00,270.614,9.86,8.44,0,1.29,69.48,8.4,3.53,13.36,4.85,0
4/8/2019 13:00,249.277,9.86,8.44,0,1.29,69.48,8.4,3.53,13.36,4.85,0
4/8/2019 14:00,232.739,9.86,8.44,0,1.29,69.48,8.4,3.53,13.36,4.85,0
4/8/2019 15:00,215.269,9.86,8.44,0,1.29,69.48,8.4,3.53,13.36,4.85,0
4/8/2019 16:00,279.175,9.86,8.44,0,1.29,69.48,8.4,3.53,13.36,4.85,0
4/8/2019 17:00,275.925,9.86,8.44,0,1.29,69.48,8.4,3.53,13.36,4.85,0
4/8/2019 18:00,272.637,9.86,8.44,0,1.29,69.48,8.4,3.53,13.36,4.85,0
4/8/2019 19:00,186.097,9.86,8.44,0,1.29,69.48,8.4,3.53,13.36,4.85,0
4/8/2019 20:00,147.171,9.86,8.44,0,1.29,69.48,8.4,3.53,13.36,4.85,0
4/8/2019 21:00,143.013,9.86,8.44,0,1.29,69.48,8.4,3.53,13.36,4.85,0
4/8/2019 22:00,139.794,9.86,8.44,0,1.29,69.48,8.4,3.53,13.36,4.85,0
4/8/2019 23:00,142.593,9.86,8.44,0,1.29,69.48,8.4,3.53,13.36,4.85,0
4/9/2019 0:00,143.407,11.29,7.01,0,2.52,77.05,6.57,2.92,11.1,3.62,0
4/9/2019 1:00,141.72,11.29,7.01,0,2.52,77.05,6.57,2.92,11.1,3.62,0
4/9/2019 2:00,142.104,11.29,7.01,0,2.52,77.05,6.57,2.92,11.1,3.62,0
4/9/2019 3:00,143.475,11.29,7.01,0,2.52,77.05,6.57,2.92,11.1,3.62,0
4/9/2019 4:00,143.311,11.29,7.01,0,2.52,77.05,6.57,2.92,11.1,3.62,0
4/9/2019 5:00,153.076,11.29,7.01,0,2.52,77.05,6.57,2.92,11.1,3.62,0
4/9/2019 6:00,191.037,11.29,7.01,0,2.52,77.05,6.57,2.92,11.1,3.62,0
4/9/2019 7:00,246.745,11.29,7.01,0,2.52,77.05,6.57,2.92,11.1,3.62,0
4/9/2019 8:00,270.755,11.29,7.01,0,2.52,77.05,6.57,2.92,11.1,3.62,0
4/9/2019 9:00,298.674,11.29,7.01,0,2.52,77.05,6.57,2.92,11.1,3.62,0
4/9/2019 10:00,313.374,11.29,7.01,0,2.52,77.05,6.57,2.92,11.1,3.62,0
4/9/2019 11:00,314.885,11.29,7.01,0,2.52,77.05,6.57,2.92,11.1,3.62,0
4/9/2019 12:00,266.278,11.29,7.01,0,2.52,77.05,6.57,2.92,11.1,3.62,0
4/9/2019 13:00,257.98,11.29,7.01,0,2.52,77.05,6.57,2.92,11.1,3.62,0
4/9/2019 14:00,237.403,11.29,7.01,0,2.52,77.05,6.57,2.92,11.1,3.62,0
4/9/2019 15:00,211.602,11.29,7.01,0,2.52,77.05,6.57,2.92,11.1,3.62,0
4/9/2019 16:00,284.809,11.29,7.01,0,2.52,77.05,6.57,2.92,11.1,3.62,0
4/9/2019 17:00,289.739,11.29,7.01,0,2.52,77.05,6.57,2.92,11.1,3.62,0
4/9/2019 18:00,282.035,11.29,7.01,0,2.52,77.05,6.57,2.92,11.1,3.62,0
4/9/2019 19:00,221.01,11.29,7.01,0,2.52,77.05,6.57,2.92,11.1,3.62,0
4/9/2019 20:00,190.515,11.29,7.01,0,2.52,77.05,6.57,2.92,11.1,3.62,0
4/9/2019 21:00,170.128,11.29,7.01,0,2.52,77.05,6.57,2.92,11.1,3.62,0
4/9/2019 22:00,142.951,11.29,7.01,0,2.52,77.05,6.57,2.92,11.1,3.62,0
4/9/2019 23:00,144.189,11.29,7.01,0,2.52,77.05,6.57,2.92,11.1,3.62,0
4/10/2019 0:00,143.396,10.87,7.43,0,2.26,73.48,7.05,2.49,12.36,3.53,0
4/10/2019 1:00,146.551,10.87,7.43,0,2.26,73.48,7.05,2.49,12.36,3.53,0
4/10/2019 2:00,145.808,10.87,7.43,0,2.26,73.48,7.05,2.49,12.36,3.53,0
4/10/2019 3:00,145.657,10.87,7.43,0,2.26,73.48,7.05,2.49,12.36,3.53,0
4/10/2019 4:00,143.968,10.87,7.43,0,2.26,73.48,7.05,2.49,12.36,3.53,0
4/10/2019 5:00,155.252,10.87,7.43,0,2.26,73.48,7.05,2.49,12.36,3.53,0
4/10/2019 6:00,198.576,10.87,7.43,0,2.26,73.48,7.05,2.49,12.36,3.53,0
4/10/2019 7:00,251.487,10.87,7.43,0,2.26,73.48,7.05,2.49,12.36,3.53,0
4/10/2019 8:00,271.112,10.87,7.43,0,2.26,73.48,7.05,2.49,12.36,3.53,0
4/10/2019 9:00,299.219,10.87,7.43,0,2.26,73.48,7.05,2.49,12.36,3.53,0
4/10/2019 10:00,312.47,10.87,7.43,0,2.26,73.48,7.05,2.49,12.36,3.53,0
4/10/2019 11:00,309.843,10.87,7.43,0,2.26,73.48,7.05,2.49,12.36,3.53,0
4/10/2019 12:00,260.659,10.87,7.43,0,2.26,73.48,7.05,2.49,12.36,3.53,0
4/10/2019 13:00,237.868,10.87,7.43,0,2.26,73.48,7.05,2.49,12.36,3.53,0
4/10/2019 14:00,230.258,10.87,7.43,0,2.26,73.48,7.05,2.49,12.36,3.53,0
4/10/2019 15:00,211.449,10.87,7.43,0,2.26,73.48,7.05,2.49,12.36,3.53,0
4/10/2019 16:00,271.587,10.87,7.43,0,2.26,73.48,7.05,2.49,12.36,3.53,0
4/10/2019 17:00,279.676,10.87,7.43,0,2.26,73.48,7.05,2.49,12.36,3.53,0
4/10/2019 18:00,271.88,10.87,7.43,0,2.26,73.48,7.05,2.49,12.36,3.53,0
4/10/2019 19:00,215.275,10.87,7.43,0,2.26,73.48,7.05,2.49,12.36,3.53,0
4/10/2019 20:00,174.335,10.87,7.43,0,2.26,73.48,7.05,2.49,12.36,3.53,0
4/10/2019 21:00,146.804,10.87,7.43,0,2.26,73.48,7.05,2.49,12.36,3.53,0
4/10/2019 22:00,145.419,10.87,7.43,0,2.26,73.48,7.05,2.49,12.36,3.53,0
4/10/2019 23:00,144.823,10.87,7.43,0,2.26,73.48,7.05,2.49,12.36,3.53,0
4/11/2019 0:00,144.963,10.62,7.68,0,0.14,67.43,7.08,1.33,14.03,4.9,0
4/11/2019 1:00,143.869,10.62,7.68,0,0.14,67.43,7.08,1.33,14.03,4.9,0
4/11/2019 2:00,143.42,10.62,7.68,0,0.14,67.43,7.08,1.33,14.03,4.9,0
4/11/2019 3:00,146.375,10.62,7.68,0,0.14,67.43,7.08,1.33,14.03,4.9,0
4/11/2019 4:00,146.697,10.62,7.68,0,0.14,67.43,7.08,1.33,14.03,4.9,0
4/11/2019 5:00,151.598,10.62,7.68,0,0.14,67.43,7.08,1.33,14.03,4.9,0
4/11/2019 6:00,195.453,10.62,7.68,0,0.14,67.43,7.08,1.33,14.03,4.9,0
4/11/2019 7:00,249.367,10.62,7.68,0,0.14,67.43,7.08,1.33,14.03,4.9,0
4/11/2019 8:00,267.422,10.62,7.68,0,0.14,67.43,7.08,1.33,14.03,4.9,0
4/11/2019 9:00,289.877,10.62,7.68,0,0.14,67.43,7.08,1.33,14.03,4.9,0
4/11/2019 10:00,300.743,10.62,7.68,0,0.14,67.43,7.08,1.33,14.03,4.9,0
4/11/2019 11:00,289.752,10.62,7.68,0,0.14,67.43,7.08,1.33,14.03,4.9,0
4/11/2019 12:00,241.597,10.62,7.68,0,0.14,67.43,7.08,1.33,14.03,4.9,0
4/11/2019 13:00,228.551,10.62,7.68,0,0.14,67.43,7.08,1.33,14.03,4.9,0
4/11/2019 14:00,212.594,10.62,7.68,0,0.14,67.43,7.08,1.33,14.03,4.9,0
4/11/2019 15:00,204.864,10.62,7.68,0,0.14,67.43,7.08,1.33,14.03,4.9,0
4/11/2019 16:00,270.821,10.62,7.68,0,0.14,67.43,7.08,1.33,14.03,4.9,0
4/11/2019 17:00,280.242,10.62,7.68,0,0.14,67.43,7.08,1.33,14.03,4.9,0
4/11/2019 18:00,274.014,10.62,7.68,0,0.14,67.43,7.08,1.33,14.03,4.9,0
4/11/2019 19:00,214.063,10.62,7.68,0,0.14,67.43,7.08,1.33,14.03,4.9,0
4/11/2019 20:00,181.873,10.62,7.68,0,0.14,67.43,7.08,1.33,14.03,4.9,0
4/11/2019 21:00,168.577,10.62,7.68,0,0.14,67.43,7.08,1.33,14.03,4.9,0
4/11/2019 22:00,140.803,10.62,7.68,0,0.14,67.43,7.08,1.33,14.03,4.9,0
4/11/2019 23:00,139.967,10.62,7.68,0,0.14,67.43,7.08,1.33,14.03,4.9,0
4/12/2019 0:00,140.163,8.8,9.5,0,0,54.35,9.02,2.38,16.62,6.92,0
4/12/2019 1:00,140.568,8.8,9.5,0,0,54.35,9.02,2.38,16.62,6.92,0
4/12/2019 2:00,136.862,8.8,9.5,0,0,54.35,9.02,2.38,16.62,6.92,0
4/12/2019 3:00,141.937,8.8,9.5,0,0,54.35,9.02,2.38,16.62,6.92,0
4/12/2019 4:00,140.131,8.8,9.5,0,0,54.35,9.02,2.38,16.62,6.92,0
4/12/2019 5:00,149.07,8.8,9.5,0,0,54.35,9.02,2.38,16.62,6.92,0
4/12/2019 6:00,189.002,8.8,9.5,0,0,54.35,9.02,2.38,16.62,6.92,0
4/12/2019 7:00,245.901,8.8,9.5,0,0,54.35,9.02,2.38,16.62,6.92,0
4/12/2019 8:00,265.153,8.8,9.5,0,0,54.35,9.02,2.38,16.62,6.92,0
4/12/2019 9:00,278.904,8.8,9.5,0,0,54.35,9.02,2.38,16.62,6.92,0
4/12/2019 10:00,280.643,8.8,9.5,0,0,54.35,9.02,2.38,16.62,6.92,0
4/12/2019 11:00,272.394,8.8,9.5,0,0,54.35,9.02,2.38,16.62,6.92,0
4/12/2019 12:00,227.479,8.8,9.5,0,0,54.35,9.02,2.38,16.62,6.92,0
4/12/2019 13:00,206.086,8.8,9.5,0,0,54.35,9.02,2.38,16.62,6.92,0
4/12/2019 14:00,183.189,8.8,9.5,0,0,54.35,9.02,2.38,16.62,6.92,0
4/12/2019 15:00,176.086,8.8,9.5,0,0,54.35,9.02,2.38,16.62,6.92,0
4/12/2019 16:00,213.697,8.8,9.5,0,0,54.35,9.02,2.38,16.62,6.92,0
4/12/2019 17:00,207.527,8.8,9.5,0,0,54.35,9.02,2.38,16.62,6.92,0
4/12/2019 18:00,204.946,8.8,9.5,0,0,54.35,9.02,2.38,16.62,6.92,0
4/12/2019 19:00,148.457,8.8,9.5,0,0,54.35,9.02,2.38,16.62,6.92,0
4/12/2019 20:00,130.574,8.8,9.5,0,0,54.35,9.02,2.38,16.62,6.92,0
4/12/2019 21:00,126.405,8.8,9.5,0,0,54.35,9.02,2.38,16.62,6.92,0
4/12/2019 22:00,118.853,8.8,9.5,0,0,54.35,9.02,2.38,16.62,6.92,0
4/12/2019 23:00,123.672,8.8,9.5,0,0,54.35,9.02,2.38,16.62,6.92,0
4/13/2019 0:00,124.785,6.44,11.86,1.86,0,51.56,11.68,3.72,20,6.9,1
4/13/2019 1:00,124.556,6.44,11.86,1.86,0,51.56,11.68,3.72,20,6.9,1
4/13/2019 2:00,125.707,6.44,11.86,1.86,0,51.56,11.68,3.72,20,6.9,1
4/13/2019 3:00,123.829,6.44,11.86,1.86,0,51.56,11.68,3.72,20,6.9,1
4/13/2019 4:00,125.479,6.44,11.86,1.86,0,51.56,11.68,3.72,20,6.9,1
4/13/2019 5:00,126.53,6.44,11.86,1.86,0,51.56,11.68,3.72,20,6.9,1
4/13/2019 6:00,124.071,6.44,11.86,1.86,0,51.56,11.68,3.72,20,6.9,1
4/13/2019 7:00,125.394,6.44,11.86,1.86,0,51.56,11.68,3.72,20,6.9,1
4/13/2019 8:00,124.435,6.44,11.86,1.86,0,51.56,11.68,3.72,20,6.9,1
4/13/2019 9:00,126.444,6.44,11.86,1.86,0,51.56,11.68,3.72,20,6.9,1
4/13/2019 10:00,124.886,6.44,11.86,1.86,0,51.56,11.68,3.72,20,6.9,1
4/13/2019 11:00,126.134,6.44,11.86,1.86,0,51.56,11.68,3.72,20,6.9,1
4/13/2019 12:00,126.692,6.44,11.86,1.86,0,51.56,11.68,3.72,20,6.9,1
4/13/2019 13:00,127.214,6.44,11.86,1.86,0,51.56,11.68,3.72,20,6.9,1
4/13/2019 14:00,123.363,6.44,11.86,1.86,0,51.56,11.68,3.72,20,6.9,1
4/13/2019 15:00,120.402,6.44,11.86,1.86,0,51.56,11.68,3.72,20,6.9,1
4/13/2019 16:00,120.855,6.44,11.86,1.86,0,51.56,11.68,3.72,20,6.9,1
4/13/2019 17:00,119.814,6.44,11.86,1.86,0,51.56,11.68,3.72,20,6.9,1
4/13/2019 18:00,120.927,6.44,11.86,1.86,0,51.56,11.68,3.72,20,6.9,1
4/13/2019 19:00,120.698,6.44,11.86,1.86,0,51.56,11.68,3.72,20,6.9,1
4/13/2019 20:00,113.981,6.44,11.86,1.86,0,51.56,11.68,3.72,20,6.9,1
4/13/2019 21:00,120.89,6.44,11.86,1.86,0,51.56,11.68,3.72,20,6.9,1
4/13/2019 22:00,130.259,6.44,11.86,1.86,0,51.56,11.68,3.72,20,6.9,1
4/13/2019 23:00,127.091,6.44,11.86,1.86,0,51.56,11.68,3.72,20,6.9,1
4/14/2019 0:00,125.603,3.67,14.63,4.63,0.01,70.83,14.63,7.75,21.52,4.94,1
